---,分隔線,商店資訊---
name,全家便利商店股份有限公司
city,臺北市
region,中山區
detailed_address,中山北路二段61號7F
phone,02-25239588
introduction,全家就是你家
order_note,部分商品數量有限，請以現場供應為準。自備飲料杯省5元。
l1_category,C
l2_category,3
version,1

---,分隔線,商品分類代碼,---
category_code,category_name
100,Let's Cafe
200,仿手沖單品
300,義式單品
400,Let's Tea


---,分隔線,共用選項代碼,---
spid,option_name,single_option
1,冷熱飲,1
2,冷熱飲,1
3,冷熱飲,1
4,冷熱飲,1
5,附加選項,0
6,請選擇風味,0


---,分隔線,共用選項價格代碼,---
spid,option_name,extra_price
1,冰,0
1,熱,0
2,冰,0
3,熱,0
5,糖球,0
5,奶精,0
5,砂糖,0
6,火龍果,0
6,巨峰葡萄,0
6,野莓風味,0

---,分隔線,商品資料---
category_code,option,price,name,product_simple,product_describe
FamilyMart 全家烏日火車頭店,04-2338-4126,台中市,烏日區,高鐵東一路２６號２樓,24.107033,120.601696
FamilyMart 全家烏日夢幻店,04-2337-4712,台中市,烏日區,高鐵路２段１６８號１樓及２樓部分,24.112180709838867,120.58960723876953
FamilyMart 全家烏日林新店,04-2338-4645,台中市,烏日區,健行路１７７號１樓,24.073064,120.643125
FamilyMart 全家豐原金大明店,04-2526-0203,台中市,豐原區,大明路６８號,24.246451,120.699112
FamilyMart 全家豐原葫蘆墩店,04-2529-5497,台中市,豐原區,中正路６９３號,24.254326,120.723744
FamilyMart 全家豐原新水源店,04-2524-7522,台中市,豐原區,水源路１７號,24.255572,120.733461
FamilyMart 全家豐原永康店,04-2520-1374,台中市,豐原區,南陽里永康路２１５之１號一樓,24.238198,120.722719
FamilyMart 全家豐原自立店,04-2522-6846,台中市,豐原區,自立街１６號,24.239551,120.704516
FamilyMart 全家豐原育仁店,04-2513-1201,台中市,豐原區,育英路６１號,24.246362,120.705108
FamilyMart 全家豐原金美店,04-2523-9760,台中市,豐原區,信義街６０號１樓,24.242083,120.732314
FamilyMart 全家豐原富翁店,04-2513-2067,台中市,豐原區,富陽路１０１號,24.26065,120.724848
FamilyMart 全家豐原圓環東店,04-2513-0307,台中市,豐原區,圓環東路３６０號１樓至２樓,24.246508,120.711317
FamilyMart 全家豐原榮豐店,04-2515-1901,台中市,豐原區,豐中路７９號１Ｆ,24.260694,120.716219
FamilyMart 全家豐原大牛埔店,04-2520-0203,台中市,豐原區,豐北街３４２號,24.251415,120.733106
FamilyMart 全家豐原豐東店,04-2529-4832,台中市,豐原區,豐東路１２２號,24.239418,120.715429
FamilyMart 全家豐原大道店,04-2524-1890,台中市,豐原區,北陽里１３鄰豐原大道四段２９３號,24.253686,120.72423699999999
FamilyMart 全家豐原金睿店,04-2513-2799,台中市,豐原區,豐勢路一段２５９號,24.271748,120.75213
FamilyMart 全家后里文明店,04-2558-0098,台中市,后里區,文明路１０６號,24.303916,120.712532
FamilyMart 全家后里甲后店,04-2558-1158,台中市,后里區,甲后路１段９９９號,24.30955534,120.73199338
FamilyMart 全家后里新中興店,04-2558-1262,台中市,后里區,甲后路一段３６２號,24.317728,120.735256
FamilyMart 全家麗寶樂園店,04-2558-3161,台中市,后里區,安眉路１１５－３１號,24.32434035,120.69980961
FamilyMart 全家石岡登峰店,04-2572-4246,台中市,石岡區,明德路１７９號１樓,24.276276,120.777027
FamilyMart 全家東勢客進店,04-2588-0738,台中市,東勢區,中正路１號,24.245009,120.840563
FamilyMart 全家東勢嶺先店,04-2577-4305,台中市,東勢區,泰昌里東崎路５段３６７號１樓,24.219387,120.836934
FamilyMart 全家東勢東蘭店,04-2577-0608,台中市,東勢區,東蘭路４１－１號,24.260446,120.828112
FamilyMart 全家東勢豐勢店,04-2577-3245,台中市,東勢區,豐勢路４８２，４８４號１，２，３樓,24.251711,120.829958
FamilyMart 全家和平梨山店,04-2598-0098,台中市,和平區,中正路８８號,24.202914,121.005618
FamilyMart 全家新社糖部店,04-2582-3167,台中市,新社區,中和街四段３４２號,24.241469,120.808619
FamilyMart 全家潭子東寶店,04-2535-8981,台中市,潭子區,大富路一段１１號１樓,24.222791,120.692368
FamilyMart 全家潭子火車頭店,04-2536-0102,台中市,潭子區,潭陽里２２鄰中山路２段３５２之１號,24.223673,120.705603
FamilyMart 全家潭子新大富店,04-2534-5212,台中市,潭子區,中山路三段１４５號,24.219874,120.702171
FamilyMart 全家潭子佳能二店,04-2531-0531,台中市,潭子區,建國路１８號Ａ棟５樓．Ｎ棟４樓,24.229675,120.713154
FamilyMart 全家潭子甘蔗店,04-2535-9637,台中市,潭子區,勝利路２８９號,24.207923,120.701616
FamilyMart 全家潭子真興店,04-2536-8963,台中市,潭子區,復興路一段８號１０號１２號,24.224383,120.694619
FamilyMart 全家潭子新大茂店,04-2534-2995,台中市,潭子區,雅豐街８５號,24.206991,120.706684
FamilyMart 全家潭子榮興店,04-2535-1461,台中市,潭子區,榮興街５７巷１號,24.208594,120.711348
FamilyMart 全家潭子潭富店,04-2534-4277,台中市,潭子區,潭秀里３鄰潭富路一段３７號,24.203576,120.718891
FamilyMart 全家潭子潭興店,04-2536-2175,台中市,潭子區,潭興路二段４７６號１樓,24.209795,120.703267
FamilyMart 全家潭子興華店,04-2534-0309,台中市,潭子區,興華一路３６９號１樓,24.194194,120.695375
FamilyMart 全家大雅廣福店,04-2568-1946,台中市,大雅區,橫山里二鄰中山路４７號１樓,24.223295,120.647777
FamilyMart 全家大雅金交流店,04-2560-2565,台中市,大雅區,中清路３段９４１號１樓,24.234761,120.636148
FamilyMart 全家大雅清泉店,04-2565-2050,台中市,大雅區,六寶里中清路四段９２１號１樓,24.234664,120.665979
FamilyMart 全家大雅上楓店,04-2566-2482,台中市,大雅區,民生路四段１５１號一樓,24.210292,120.63033
FamilyMart 全家大雅文雅店,04-2560-4511,台中市,大雅區,永和路１２７－８號,24.215473,120.620377
FamilyMart 全家大雅矽品店,04-2567-4213,台中市,大雅區,科雅路１９號,24.227082,120.655794
FamilyMart 全家大雅金好神店,04-2560-0667,台中市,大雅區,神林路１段１４２號（部份範圍）,24.21968,120.662362
FamilyMart 全家大雅金雅環店,04-2560-0807,台中市,大雅區,雅環路１段１９１號１樓（配送用）,24.224124,120.653443
FamilyMart 全家大雅大雅店,04-2560-1300,台中市,大雅區,雅環路３段２８號,24.220905,120.650297
FamilyMart 全家神岡大洲店,04-2513-0725,台中市,神岡區,大洲路３６７號,24.252755,120.698369
FamilyMart 全家神岡陞灃店,04-2563-1309,台中市,神岡區,中山路５１７號,24.254767,120.672886
FamilyMart 全家神岡神岡店,04-2563-4071,台中市,神岡區,中正路１６號,24.250766,120.68022
FamilyMart 全家神岡和睦店,04-2563-3800,台中市,神岡區,和睦路１段７２１號,24.279699,120.654914
FamilyMart 全家神岡新社口店,04-2563-4782,台中市,神岡區,社南里昌平路５段２８９號,24.25140869,120.70121181
FamilyMart 全家大肚新市鎮店,04-2699-9622,台中市,大肚區,大明三街１５２號,24.156538,120.540117
FamilyMart 全家大肚大洋店,04-2691-1903,台中市,大肚區,中沙路１６４巷３弄１０３號１樓,24.172083,120.574743
FamilyMart 全家大肚王田店,04-2693-4823,台中市,大肚區,沙田路一段１４４－１號,24.15414,120.544214
FamilyMart 全家大肚瑞功店,04-2691-8804,台中市,大肚區,遊園路一段６９－１號,24.169289,120.579485
FamilyMart 全家沙鹿金站店,04-2635-0507,台中市,沙鹿區,大同街１４－２號,24.236952,120.56545
FamilyMart 全家沙鹿鹿寮店,04-2662-0002,台中市,沙鹿區,中山路５４８之２號,24.256139,120.568885
FamilyMart 全家沙鹿車頭店,04-2662-0959,台中市,沙鹿區,中正街７７號,24.256554,120.6009
FamilyMart 全家沙鹿飛航店,04-2615-3527,台中市,沙鹿區,中清路４３之５２．５３．５５．５６號,24.225839,120.577217
FamilyMart 全家沙鹿金罈店,04-2636-5008,台中市,沙鹿區,斗潭路３０８號,24.229286,120.573721
FamilyMart 全家沙鹿弘光店,04-2633-5938,台中市,沙鹿區,北勢東路２６３號１樓,24.221683,120.578338
FamilyMart 全家沙鹿德光店,04-2652-0152,台中市,沙鹿區,臺灣大道７段１４２號,24.21942504732597,120.57350797553256
FamilyMart 全家沙鹿正英店,04-2652-0207,台中市,沙鹿區,正英路３９９號,24.242712,120.564957
FamilyMart 全家沙鹿金智店,04-2662-0477,台中市,沙鹿區,成功東街４２、４４、４６號,24.202718,120.567918
FamilyMart 全家沙鹿三鹿店,04-2636-0667,台中市,沙鹿區,自強路３５７號１樓,24.231511,120.558302
FamilyMart 全家沙鹿巨業店,04-2662-0358,台中市,沙鹿區,和平街２號１樓,24.216666,120.568939
FamilyMart 全家沙鹿正德店,04-2652-9713,台中市,沙鹿區,屏西路９８號,24.2311,120.554144
FamilyMart 全家沙鹿鎮南店,04-2633-7539,台中市,沙鹿區,北勢里鎮南路二段２６８號１樓,24.219574,120.569558
FamilyMart 全家龍井龍津店,04-2630-4049,台中市,龍井區,中央路二段３３號,24.175447,120.575907
FamilyMart 全家龍井新文勝店,04-2631-9793,台中市,龍井區,臺灣大道五段３巷６２弄４９號,24.208643,120.549612
FamilyMart 全家龍井向美店,04-2636-1840,台中市,龍井區,沙田路４段６７０巷１７號,24.178356,120.530323
FamilyMart 全家龍井龍后店,04-2652-2061,台中市,龍井區,新興路２１號１樓,24.182822,120.579367
FamilyMart 全家龍井海大店,04-2631-2703,台中市,龍井區,新興路東興巷４８號一樓、地下室,24.181171,120.587317
FamilyMart 全家龍井遊園北店,04-2631-4971,台中市,龍井區,遊園北路４４３號,24.179815,120.583408
FamilyMart 全家龍井龍山店,04-2636-1524,台中市,龍井區,山腳里龍山街８５號,24.210441,120.505473
FamilyMart 全家龍井龍勝店,04-2652-8249,台中市,龍井區,龍社路４３９號,24.195857,120.563884
FamilyMart 全家龍井麗水店,04-2639-1746,台中市,龍井區,臨港路一段５５號,24.188516,120.592397
FamilyMart 全家梧棲海星星店,04-2656-3386,台中市,梧棲區,八德路１段２號,24.247752,120.538589
FamilyMart 全家梧棲新中和店,04-2658-1791,台中市,梧棲區,中和街７５號,24.239581,120.549553
FamilyMart 全家梧棲新文華店,04-2658-0103,台中市,梧棲區,文華街２０１號,24.246195,120.547502
FamilyMart 全家梧棲海王子店,04-2658-0706,台中市,梧棲區,四維路１０４號,24.253702,120.529862
FamilyMart 全家梧棲梧樂店,04-2656-1605,台中市,梧棲區,民和路一段５１５號,24.240218,120.528492
FamilyMart 全家清水中山店,04-2622-1679,台中市,清水區,清水里中山路１１０號,24.263257,120.569885
FamilyMart 全家清水德光店,04-2626-8265,台中市,清水區,中清路９段４４２號,24.263845,120.562316
FamilyMart 全家清水必成店,04-2656-6100,台中市,清水區,民和路二段１９９號,24.289959,120.63309
FamilyMart 全家清水高美店,04-2611-2405,台中市,清水區,高美里高美路５６０號１樓,24.291042,120.571211
FamilyMart 全家清水金橫濱店,04-2658-0180,台中市,清水區,港埠路３段２０９號,24.271071,120.577715
FamilyMart 全家大甲安港店,04-2680-4400,台中市,大甲區,大安港路１６１號,24.362372,120.638608
FamilyMart 全家大甲台鐵店,04-2680-0369,台中市,大甲區,中山路一段８２８號,24.344304,120.62937
FamilyMart 全家大甲甲中店,04-2676-4822,台中市,大甲區,水源路１號,24.406102,120.647113
FamilyMart 全家大甲金雁店,04-2680-3407,台中市,大甲區,信義路３０８號,24.3821829,120.654446
FamilyMart 全家大甲好運店,04-2680-1026,台中市,大甲區,新政路７６號,24.344699,120.626399
FamilyMart 全家外埔皇后店,04-2683-7583,台中市,外埔區,大同里六分路２３７號１樓,24.343222,120.636194
FamilyMart 全家大安海墘店,04-2680-0086,台中市,大安區,大安港路１０２１號,24.3457,120.587091
