name,phone,city,region,detailed_address,latitude,longitude
FamilyMart 全家湖捷店,02-2794-6716,台北市,內湖區,成功路四段１７８號１樓,25.08276,121.592489
FamilyMart 全家行善公宅店,02-8792-6725,台北市,內湖區,行善路２６２號１樓,25.061544,121.58419
FamilyMart 全家新東湖店,02-2631-7679,台北市,內湖區,臺北市內湖區東湖路４３巷４號,25.06351,121.58718
FamilyMart 全家金瑞店,02-2793-4276,台北市,內湖區,臺北市內湖區金龍路２２４號,25.059301,121.586806
FamilyMart 全家星湖店,02-2790-6271,台北市,內湖區,星雲街１６１巷１號,25.079526,121.572918
FamilyMart 全家紫新店,02-2794-0091,台北市,內湖區,康寧路ㄧ段３７號ㄧ樓,25.079502,121.593357
FamilyMart 全家護校店,02-2634-2271,台北市,內湖區,康寧路三段７５巷１３７號,25.070208,121.612455
FamilyMart 全家湖東店,02-2631-6023,台北市,內湖區,康樂街１１０巷１５號,25.069632,121.618828
FamilyMart 全家新瑞店,02-2659-2842,台北市,內湖區,堤頂大道２段４０７巷２６號一樓,25.07824,121.566762
FamilyMart 全家港華店,02-8797-5015,台北市,內湖區,港華街４０號１樓,25.073032,121.577346
FamilyMart 全家行美店,02-2794-5755,台北市,內湖區,新明路３７６號,25.057641,121.585828
FamilyMart 全家新湖店,02-2793-7065,台北市,內湖區,新湖二路２５０巷８號１樓,25.079464,121.567655
FamilyMart 全家瑞湖店,02-8752-4016,台北市,內湖區,港墘里瑞光路５１３巷３９號１樓,25.075921,121.575867
FamilyMart 全家瑞豐店,02-8751-4934,台北市,內湖區,瑞光路２２０號,25.069626,121.580852
FamilyMart 全家瑞亞店,02-2657-3023,台北市,內湖區,瑞光路３０２號１樓,25.078312,121.571169
FamilyMart 全家陽鑫店,02-2659-3732,台北市,內湖區,瑞湖街８０號１樓Ｒ３、Ｒ４,25.082928,121.565702
FamilyMart 全家新德明店,02-2799-6853,台北市,內湖區,臺北市內湖區環山路一段１１０號,25.072758,121.573978
FamilyMart 全家德民店,02-2653-6783,台北市,南港區,八德路四段７６８巷９號１樓,25.057471,121.614762
FamilyMart 全家工業一店,02-2655-0313,台北市,南港區,三重路１９－７號內之一部份,25.057265,121.614382
FamilyMart 全家新成鑫店,02-2785-3529,台北市,南港區,玉成街１７６巷１號,25.047758,121.581397
FamilyMart 全家小彎公宅店,02-2783-6507,台北市,南港區,向陽路２５６號１樓,25.052193,121.609965
FamilyMart 全家港忠店,02-2651-1449,台北市,南港區,忠孝東路七段６３５號１樓,25.05259,121.607455
FamilyMart 全家新昆陽店,02-2788-3495,台北市,南港區,昆陽街１４５號,25.054765,121.60478
FamilyMart 全家港成店,02-2654-8729,台北市,南港區,南港路三段２號,25.04766,121.613847
FamilyMart 全家研究院店,02-2651-5140,台北市,南港區,研究院路２段７０巷１號,25.056667,121.598746
FamilyMart 全家向陽店,02-2788-7390,台北市,南港區,東新里重陽路１６號一樓,25.051969,121.616919
FamilyMart 全家工業二店,02-2655-8763,台北市,南港區,園區街３號２樓之７,25.057825,121.618407
FamilyMart 全家京石店,02-2783-1176,台北市,南港區,經貿二路２３５巷３８號１樓,25.060685,121.616129
FamilyMart 全家港福店,02-2654-3532,台北市,南港區,福德街３７３巷６３號１樓,25.0562,121.601501
FamilyMart 全家興華店,02-2783-4076,台北市,南港區,興華路８６號,25.043166,121.618948
FamilyMart 全家新莊研店,02-2785-3487,台北市,南港區,舊莊街一段１６９號,25.042341,121.618172
FamilyMart 全家試院店,02-2236-9520,台北市,文山區,木柵路一段９１號９３號一樓,24.988629,121.558935
FamilyMart 全家明興店,02-8661-8412,台北市,文山區,木柵路２段１０９巷２５弄２號．２－１號,24.988837,121.568577
FamilyMart 全家欣榮店,02-2234-3591,台北市,文山區,木新路三段９３號,24.980352,121.555923
FamilyMart 全家仙岩店,02-8663-1305,台北市,文山區,仙岩路２號,25.008084,121.537456
FamilyMart 全家順輝店,02-2938-8216,台北市,文山區,光輝路７號,25.006671,121.558973
FamilyMart 全家名門店,02-2230-1700,台北市,文山區,臺北市文山區和平東路四段９５、９７號１樓,24.984431,121.560481
FamilyMart 全家鑫順店,02-2937-0174,台北市,文山區,忠順街二段１６號、１８號,24.987358,121.568439
FamilyMart 全家恆光店,02-2937-5738,台北市,文山區,恆光街２１號１樓,24.987878,121.575131
FamilyMart 全家政富店,02-8661-3075,台北市,文山區,指南路二段１４５號１樓,24.983825,121.579682
FamilyMart 全家景中店,02-2933-4768,台北市,文山區,景中街５號，七號一樓,24.99118,121.54139
FamilyMart 全家景後店,02-2934-2042,台北市,文山區,景後街９５號,24.995174,121.541577
FamilyMart 全家華德店,02-2935-6335,台北市,文山區,景華街７５號,24.999095,121.538273
FamilyMart 全家萬慶店,02-8663-1281,台北市,文山區,景福街２３０巷１號一樓,24.989703,121.542229
FamilyMart 全家興萬店,02-8230-1508,台北市,文山區,萬安街２９號一樓,25.003657,121.549836
FamilyMart 全家萬興店,02-2930-4220,台北市,文山區,臺北市文山區興隆路一段５５巷２７弄１－４號,24.999584,121.54418
FamilyMart 全家興園店,02-2933-4696,台北市,文山區,興業里興隆路二段２２０巷３３號,25.001671,121.552696
FamilyMart 全家靜興店,02-2935-6712,台北市,文山區,興隆路二段７５號壹樓,25.001242,121.549596
FamilyMart 全家萬芳店,02-2934-8650,台北市,文山區,興隆路三段１１２巷２弄１號１樓,24.999848,121.555598
FamilyMart 全家再興店,02-2230-2780,台北市,文山區,興隆路３段２０７巷１１弄２號,24.986565,121.560769
FamilyMart 全家文山公宅店,02-8661-9874,台北市,文山區,興隆路四段１０５巷４２號木柵大樓１樓,25.002202,121.536862
FamilyMart 全家萬福店,02-2931-5696,台北市,文山區,羅斯福路五段２６９巷１１號,24.995701,121.540953
