---,分隔線,商店資訊---
name,OKmart
city,臺北市
region,信義區
detailed_address,松德路97號B1樓
phone,02-6636-3666
introduction,就這一杯很 OK 秘魯莊園級新配方
order_note,
l1_category,C
l2_category,3
version,1

---,分隔線,商品分類代碼,---
category_code,category_name
100,咖啡
200,咖啡(熱)
300,風味咖啡
400,風味咖啡(熱)

---,分隔線,共用選項代碼,---
spid,option_name,single_option
1,冷熱飲,1
2,冷熱飲,1
3,加購,0
4,加購,0


---,分隔線,共用選項價格代碼,---
spid,option_name,extra_price
1,冷飲,0
2,熱飲,0
3,濃縮,15
3,冰塊杯,15
3,蜂蜜風味糖漿,10
3,香草冰淇淋,25
4,濃縮,15
4,蜂蜜風味糖漿,10

---,分隔線,商品資料---
category_code,option,price,name,product_simple,product_describe
100,1&3,M$35&L$45&XL$60,莊園美式 ,Specialty Americano,
100,1&3,M$45&L$55&XL$70,莊園拿鐵 ,Specialty Cafe Latte,
100,1&3,L$55,極淬莊園美式, Maximize Speciality Americano,
100,1&3,L$65,極淬莊園拿鐵, Maximize Speciality Cafe Latte,
100,1&3,L$55,特選招牌, Blended Coffee,
100,1&3,L$65,蜂蜜/焦糖霖拿鐵, Honey/Caramel Cafe Latte,
100,1&3,L$65,摩卡拿鐵, Cafe Mocha,
100,1&3,L$65,阿華田摩卡拿鐵, Ovaltine Cafe Mocha,
100,1&3,L$65,冰淇淋莊園美式, Ice Cream Specialty Americano,

200,2&4,M$35&L$45&XL$60,莊園美式 ,Specialty Americano,
200,2&4,M$45&L$55&XL$70,莊園拿鐵 ,Specialty Cafe Latte,
200,2&4,L$55,極淬莊園美式, Maximize Speciality Americano,
200,2&4,L$65,極淬莊園拿鐵, Maximize Speciality Cafe Latte,
200,2&4,L$55,特選招牌, Blended Coffee,
200,2&4,L$65,蜂蜜/焦糖霖拿鐵, Honey/Caramel Cafe Latte,
200,2&4,L$65,摩卡拿鐵, Cafe Mocha,
200,2&4,L$65,阿華田摩卡拿鐵 ,Ovaltine Cafe Mocha,
200,2&4,L$65,冰淇淋莊園美式 ,Ice Cream Specialty Americano,

300,1&3,L$45,經典紅茶/台灣青茶,Black Tea/Green Tea,
300,1&3,L$55,經典可可,Chocolate Milk,
300,1&3,L$55,焙茶拿鐵,Hojicha Latte,
300,1&3,L$55,錫蘭紅茶拿鐵,Ceylon Black Tea latte,
300,1&3,L$55,静岡抹茶拿鐵,Shizuoka Matcha latte,
300,1&3,L$55,茗京萃 紫蘇飲/百草甘,Mingjing Zisu Yin/Bai Cao Gan,
300,1&3,L$65,蜂蜜/焦糖驟奶茶,Honey / Caramel Milk Tea,
300,1&3,M$50,經典阿華田,Ovaltine Milk,
300,1&3,XL$65,冰淇淋紅茶,Ice Cream Black Tea,

400,2&4,L$45,經典紅茶/台灣青茶,Black Tea/Green Tea,
Okmart 華亞穩懋門市,03-263-4659,桃園市,龜山區,華亞二路358號2樓,,
Okmart 陸戰先鋒門市,03-263-0408,桃園市,龜山區,新興街350號,,
Okmart 桃園高城店,03-263-1448,桃園市,八德區,高城路72號,,
Okmart 大湳大安店,03-263-1528,桃園市,八德區,和平路530/532號,,
Okmart 八德瑞豐店,03-263-1535,桃園市,八德區,介壽路２段935號,,
Okmart 八德大宏店,03-263-1262,桃園市,八德區,桃德路125/123號1樓,,
Okmart 八德長和店,03-263-1830,桃園市,八德區,和平路670號1樓,,
Okmart 永豐高中門市,03-263-0473,桃園市,八德區,永豐路609號,,
Okmart 八德興豐店,03-263-0664,桃園市,八德區,興豐路572、574號,,
Okmart 八德桃福店,03-263-0704,桃園市,八德區,桃德路382號,,
Okmart 國防大學門市,03-263-9816,桃園市,八德區,興豐路1000號,,
Okmart 員樹林店,03-263-1495,桃園市,大溪區,員林路2段409、411號1樓,,
Okmart 大溪得勝店,03-263-1518,桃園市,大溪區,得勝路1號,,
Okmart 大溪中華店,03-263-1522,桃園市,大溪區,信義路158號,,
Okmart 大溪員林店,03-263-1566,桃園市,大溪區,員林路２段414號,,
Okmart 大溪康莊店,03-263-1625,桃園市,大溪區,康莊路30號,,
Okmart 至善高中門市,03-263-0300,桃園市,大溪區,康莊路645號1樓,,
Okmart 大溪物流門市,03-263-0197,桃園市,大溪區,新光東路63巷88號1樓,,
Okmart 大溪高中門市,03-263-1918,桃園市,大溪區,康莊路641號,,
Okmart 桃園角板山店,03-263-1527,桃園市,復興區,中正路93、95號1樓,,
Okmart 大園三和店,03-263-0125,桃園市,大園區,拔子林9-9號1樓,,
Okmart 桃園果林店,03-263-1509,桃園市,大園區,菓林路191-193號,,
Okmart 大園長榮門市,03-263-9328,桃園市,大園區,航勤北路8-1號3樓,,
Okmart 大園三民店,03-263-1617,桃園市,大園區,三民路２段95、97號1樓,,
Okmart 大園尖山店,03-263-1631,桃園市,大園區,中山南路１段82、84號1樓,,
Okmart 大園高中門市,03-263-4653,桃園市,大園區,大成路２段8號1樓(大園國際高中),,
Okmart 長榮物流門市,03-263-0206,桃園市,大園區,建國路100號1樓,,
Okmart 蘆竹山林店,03-263-1621,桃園市,蘆竹區,山林路２段391／393／395號,,
Okmart 蘆竹海山店,03-263-1637,桃園市,蘆竹區,海山路１段232號1樓,,
Okmart 南崁高中門市,03-263-1455,桃園市,蘆竹區,仁愛路２段１號,,
Okmart 新竹成功店,03-610-6149,新竹市,北區,中正路479、481號,,
Okmart 新竹國華店,03-610-5919,新竹市,北區,國華街58號1樓及夾層,,
Okmart 新竹忠孝店,03-610-6243,新竹市,東區,忠孝路213號,,
Okmart 新竹女中門市,03-610-7172,新竹市,東區,中華路２段270號1樓,,
Okmart 新竹高中門市,03-610-5082,新竹市,東區,學府路36號,,
Okmart 竹科創新門市,03-610-5930,新竹市,東區,創新三路2號1樓,,
Okmart 新竹高商門市,03-610-5681,新竹市,東區,學府路128號,,
Okmart 新竹監理站門市,03-610-5135,新竹市,東區,自由路10號,,
Okmart 世界高中門市,03-610-6073,新竹市,東區,光復路１段257號1樓(世界高中福利社),,
Okmart 新竹富禮店,03-610-6043,新竹市,香山區,富禮街1號1樓,,
Okmart 台元第二門市,03-610-7183,新竹縣,竹北市,台元一街3號1樓,,
Okmart 竹北長青店,03-610-6150,新竹縣,竹北市,中正西路1999號1樓,,
Okmart 竹北縣福店,03-610-6640,新竹縣,竹北市,光明九路76、76-1號1樓,,
Okmart 竹北台鐵門市,03-610-5089,新竹縣,竹北市,和平街59號2樓,,
Okmart 新竹地院門市,03-610-5841,新竹縣,竹北市,興隆路２段265號1F,,
Okmart 竹北高中門市,03-610-5719,新竹縣,竹北市,中央路3號B1(健康中心旁預備教室),,
Okmart 湖口中正店,03-610-6441,新竹縣,湖口鄉,中正路１段104號,,
Okmart 湖口達生店,03-610-6443,新竹縣,湖口鄉,達生路90、92號1樓,,
Okmart 湖口德興店,03-610-5506,新竹縣,湖口鄉,八德路２段76號1樓,,
Okmart 湖口千禧店,03-610-6627,新竹縣,湖口鄉,千禧路2巷2號,,
Okmart 矽格湖口門市,03-610-6375,新竹縣,湖口鄉,湖口工業區四維路1號(員工餐廳旁),,
Okmart 湖口裝甲門市,03-610-7297,新竹縣,湖口鄉,八德路３段11巷12號,,
Okmart 湖口裝甲二門市,03-610-6219,新竹縣,湖口鄉,八德路３段11巷12號(教勤營官兵休閒中心),,
Okmart 新豐福興店,03-610-6412,新竹縣,新豐鄉,福興村9鄰十一股93號1樓,,
Okmart 新豐忠孝店,03-610-6632,新竹縣,新豐鄉,忠孝路2號,,
Okmart 台鐵新豐門市,03-610-5679,新竹縣,新豐鄉,新興路202號2樓(新豐火車站),,
Okmart 新埔遠東店,03-610-5790,新竹縣,新埔鎮,文山路亞東段605、607號1樓,,
Okmart 新埔埔興店,03-610-6637,新竹縣,新埔鎮,新關路五埔段78號1樓,,
Okmart 新埔楊新店,03-610-6718,新竹縣,新埔鎮,楊新路１段881號1樓,,
Okmart 新埔田新店,03-610-7200,新竹縣,新埔鎮,田新路682號1樓(新埔水利大樓),,
Okmart 新竹監理所門市,03-610-5513,新竹縣,新埔鎮,文德路３段58號,,
Okmart 關西高中門市,03-610-6291,新竹縣,關西鎮,中山東路2號,,
Okmart 敏實科大門市,03-610-7018,新竹縣,芎林鄉,大華路一號仁愛樓一樓,,
Okmart 凌陽創新門市,03-610-7079,新竹縣,寶山鄉,創新一路19號6樓,,
Okmart 竹東信義店,03-610-6603,新竹縣,竹東鎮,東林路48號,,
Okmart 竹東大豐店,03-610-6610,新竹縣,竹東鎮,中豐路３段134號,,
Okmart 竹東學興店,03-610-7261,新竹縣,竹東鎮,學府路80+82號1樓,,
Okmart 竹東長興店,03-610-6645,新竹縣,竹東鎮,北興路１段591號,,
Okmart 橫山福興店,03-610-6642,新竹縣,橫山鄉,中豐路３段62號1樓,,
Okmart 竹南大埔店,03-724-3549,苗栗縣,竹南鎮,大埔里15鄰仁愛路1221巷1號,,
Okmart 竹南中興門市,03-724-3622,苗栗縣,竹南鎮,大營路211號(校內原員生社位置),,
Okmart 頭份尖山店,03-724-3825,苗栗縣,頭份市,中華路119號,,
Okmart 頭份信東店,03-724-3562,苗栗縣,頭份市,信東路226號,,
Okmart 頭份陽興店,03-724-3567,苗栗縣,頭份市,水源路324、326號1樓,,
Okmart 頭份信中店,03-724-3575,苗栗縣,頭份市,信中路2號1樓,,
Okmart 頭份尖豐店,03-724-3518,苗栗縣,頭份市,尖豐路775號1樓,,
Okmart 苑裡億光門市,03-724-3532,苗栗縣,苑裡鎮,國光巷35號,,
Okmart 苑裡高中門市,03-724-3626,苗栗縣,苑裡鎮,新興路19號,,
Okmart 苗栗建臺門市,03-724-3889,苗栗縣,苗栗市,至公路251號(宿舍大樓B1),,
Okmart 苗栗玉苗店,03-724-3563,苗栗縣,苗栗市,中山路653號,,
Okmart 苗栗光華店,03-724-3566,苗栗縣,苗栗市,玉維路34號1樓,,
Okmart 苗栗復興店,03-724-3620,苗栗縣,苗栗市,復興路２段204、206號1樓,,
Okmart 苗栗醫院門市,03-724-3595,苗栗縣,苗栗市,為公路747號,,
Okmart 苗栗監理站門市,03-724-3511,苗栗縣,苗栗市,福麗里福麗98號,,
Okmart 造橋平仁店,03-724-3550,苗栗縣,造橋鄉,平仁路53-1號,,
Okmart 造橋談文店,03-724-3640,苗栗縣,造橋鄉,淡文湖51-15號1樓,,
Okmart 苗栗銅鑼店,03-724-3639,苗栗縣,銅鑼鄉,中正路207號1樓,,
Okmart 銅鑼太平洋門市,03-724-3618,苗栗縣,銅鑼鄉,銅科二路8號(宿舍樓1樓),,
Okmart 三義雙湖店,03-724-3625,苗栗縣,三義鄉,雙湖16鄰96號,,
Okmart 三義高中門市,03-724-3619,苗栗縣,三義鄉,廣盛村122號(三義高中校內圖書館3F),,
Okmart 台中光復店,04-3609-0880,台中市,中區,平等街112、114號1樓,,
Okmart 台中樂業店,04-3609-1453,台中市,東區,樂業路286號,,
Okmart 台中東南店,04-3609-1005,台中市,東區,東南街99號1、2樓,,
Okmart 台中仁和店,04-3609-0747,台中市,南區,台中路382/386號,,
Okmart 台中公館店,04-3609-0423,台中市,西區,南屯路１段49-1號1樓,,
Okmart 台中居仁店,04-3609-0489,台中市,西區,居仁街23號,,
Okmart 台中柳川店,04-3609-0842,台中市,北區,五權路329-2號,,
Okmart 台中梅亭店,04-3609-1231,台中市,北區,梅亭街56.58號,,
Okmart 台中漢口店,04-3609-1463,台中市,北區,漢口路３段50號1樓.B1,,
Okmart 台中中正門市,04-3609-1903,台中市,北區,崇德路１段50號家屬休息室1樓,,
Okmart 台中永興店,04-3609-1087,台中市,北區,永興街53號1樓,,
Okmart 台中公園店,04-3609-1207,台中市,北區,公園路215號,,
Okmart 台中武昌店,04-3609-5140,台中市,北區,武昌路201之1號1樓+B1,,
Okmart 台中北運門市,04-3609-0320,台中市,北區,崇德路１段55號,,
Okmart 台中榮華店,04-3609-3896,台中市,北區,榮華街143號,,
Okmart 臺中市監理站門市,04-3609-1715,台中市,北區,北屯路77號1樓,,
Okmart 台中綏遠店,04-3609-0547,台中市,北屯區,綏遠路二段216號,,
Okmart 台中文心店,04-3609-0943,台中市,北屯區,文心路４段894.896號1樓,,
Okmart 台中柳陽店,04-3609-1241,台中市,北屯區,柳陽東街45-4號,,
Okmart 台中松和店,04-3609-1536,台中市,北屯區,崇德六路１段101號1樓,,
Okmart 台中和祥店,04-3609-1649,台中市,北屯區,東山路１段373之3、375號1樓,,
Okmart 台中梅川店,04-3609-1722,台中市,北屯區,梅川東路４段101、102號1樓,,
Okmart 台中崇德店,04-3609-0848,台中市,北屯區,崇德六路67號,,
Okmart 台鐵太原門市,04-3609-3439,台中市,北屯區,東光路665號,,
Okmart 台中福星店,04-3609-0365,台中市,西屯區,福星路327號,,
Okmart 台中河南店,04-3609-0647,台中市,西屯區,河南路２段502號,,
Okmart 台中福科店,04-3609-1815,台中市,西屯區,福科路338號1樓,,
Okmart 台中逢甲店,04-3609-9341,台中市,西屯區,逢甲路16號1樓+B1,,
Okmart 中科管理局門市,04-3609-0733,台中市,西屯區,中科路6號,,
Okmart 台中黎明店,04-3609-0641,台中市,南屯區,黎明路２段510號,,
Okmart 台中永順店,04-3609-1137,台中市,南屯區,黎明路１段812之10號,,
Okmart 台中太平店,04-3609-3009,台中市,太平區,太平路227號,,
Okmart 台中坪林店,04-3609-3026,台中市,太平區,中山路３段2之1號1.2樓,,
Okmart 太平興隆店,04-3609-3037,台中市,太平區,光興路1428、1430號一樓,,
Okmart 太平光興店,04-3609-3038,台中市,太平區,光興路720號,,
Okmart 太平宜昌店,04-3609-3041,台中市,太平區,宜昌路126、128、130號1樓,,
Okmart 台中東平店,04-3609-3622,台中市,太平區,東平路620號1樓,,
Okmart 台中永成店,04-3609-3582,台中市,太平區,成功東路153號1+2樓,,
Okmart 台中宜欣店,04-3609-5391,台中市,太平區,宜欣路61號1樓,,
Okmart 大里光正店,04-3609-1287,台中市,大里區,光正路116號1樓,,
Okmart 大里大元店,04-3609-3811,台中市,大里區,中興路２段92號1樓,,
Okmart 竹坑營區門市,04-3609-1181,台中市,大里區,健民路86號,,
Okmart 烏日成功店,04-3609-1877,台中市,烏日區,中山路三段500號,,
Okmart 成功嶺一門市,04-3609-0216,台中市,烏日區,中山路3段502號,,
Okmart 成功嶺二門市,04-3609-0605,台中市,烏日區,中山路３段502號,,
Okmart 豐原萬年店,04-3609-9322,台中市,豐原區,萬年路43號,,
Okmart 豐原監理站門市,04-3609-1117,台中市,豐原區,豐東路120號1樓,,
Okmart 后里三豐店,04-3609-3028,台中市,后里區,公安路１段1號、3號1樓,,
Okmart 潭子圓通店,04-3609-3006,台中市,潭子區,圓通南路258號1.2樓,,
Okmart 潭子卓越店,04-3609-1593,台中市,潭子區,中山路１段316號1樓,,
Okmart 大雅文化店,04-3609-3008,台中市,大雅區,文化路1之1號,,
Okmart 大雅和平店,04-3609-3020,台中市,大雅區,中清路４段892號1樓,,
Okmart 中科實中門市,04-3609-1379,台中市,大雅區,平和路227號,,
Okmart 清泉崗南大門市,04-3609-3152,台中市,大雅區,信義路97號,,
Okmart 神岡中正店,04-3609-3012,台中市,神岡區,神岡路122號1樓,,
Okmart 神崗和睦店,04-3609-3013,台中市,神岡區,和睦路１段462號一樓,,
Okmart 神岡三民店,04-3609-3018,台中市,神岡區,三民路495號,,
Okmart 神岡民德店,04-3609-3025,台中市,神岡區,中山路454號,,
Okmart 神岡砲指部門市,04-3609-9133,台中市,神岡區,神清路163號,,
Okmart 大肚遊園店,04-3609-1842,台中市,大肚區,遊園路２段129、131號,,
Okmart 臺中區監理所門市,04-3609-5709,台中市,大肚區,遊園路１段2號,,
Okmart 沙鹿公明店,04-3609-1280,台中市,沙鹿區,忠貞路202、204號,,
Okmart 靜宜蓋夏門市,04-3609-5860,台中市,沙鹿區,臺灣大道７段200號,,
Okmart 沙鹿台鐵門市,04-3609-1636,台中市,沙鹿區,中正街94號,,
Okmart 龍井新東店,04-3609-3031,台中市,龍井區,新興路80號,,
Okmart 清水遠六店,04-3609-9095,台中市,清水區,港都三路110號,,
Okmart 大甲高中店,04-3609-5569,台中市,大甲區,順天路2號1樓,,
Okmart 大甲和平店,04-3609-3387,台中市,大甲區,和平路194號1樓,,
Okmart 大甲興安店,04-3609-5503,台中市,大甲區,興安路102號、新政路411號,,
Okmart 大安松雅店,04-3609-0737,台中市,大安區,大安港路606、608號,,
Okmart 彰化福安店,04-700-3927,彰化縣,彰化市,福山街214、216號1樓,,
Okmart 彰化天祥店,04-700-1785,彰化縣,彰化市,天祥路241號,,
Okmart 彰化公園店,04-700-3935,彰化縣,彰化市,公園路１段471號1樓,,
Okmart 彰化茄苳店,04-700-1540,彰化縣,彰化市,茄苳路二段20號1樓,,
Okmart 彰化鹿東店,04-700-3853,彰化縣,鹿港鎮,鹿東路207、209號1樓,,
Okmart 鹿港中山店,04-700-1582,彰化縣,鹿港鎮,中山路502號,,
Okmart 福興寶成門市,04-700-3684,彰化縣,福興鄉,福工路2號1樓(辦公大樓),,
Okmart 員林浮圳店,04-700-1562,彰化縣,員林市,浮圳路２段237號1樓,,
Okmart 員林南平店,04-700-3925,彰化縣,員林市,南平街140號1樓,,
Okmart 員林高中門市,04-700-1598,彰化縣,員林市,靜修路79號(校史館1樓),,
Okmart 社頭清水店,04-700-3929,彰化縣,社頭鄉,忠義路703號一樓,,
Okmart 永靖永福店,04-700-1757,彰化縣,永靖鄉,永福路１段140、142號1樓,,
Okmart 埔心忠義店,04-700-3902,彰化縣,埔心鄉,忠義北路1號,,
Okmart 埔心新館店,04-700-3913,彰化縣,埔心鄉,新館路726號,,
Okmart 文興高中門市,04-700-3956,彰化縣,田中鎮,員集路３段93號(聖愛樓),,
Okmart 北斗舜耕店,04-700-3919,彰化縣,北斗鎮,中山路１段88.90號,,
Okmart 彰化田尾店,04-700-3918,彰化縣,田尾鄉,民生路１段7號1樓,,
Okmart 田尾光復店,04-700-3627,彰化縣,田尾鄉,光復路１段96號1樓,,
Okmart 田尾陸豐店,04-700-1509,彰化縣,田尾鄉,中正路３段188號,,
Okmart 竹塘信義店,04-700-3851,彰化縣,竹塘鄉,信義街2號1樓,,
Okmart 二林萬興店,04-700-3903,彰化縣,二林鎮,二溪路６段508、510、512號1樓,,
Okmart 二林仁愛店,04-700-3905,彰化縣,二林鎮,仁愛路472號1樓,,
Okmart 二林儒林店,04-700-3704,彰化縣,二林鎮,儒林路２段260號,,
Okmart 二林挖仔店,04-700-3878,彰化縣,二林鎮,挖子路15-13號1樓、2樓,,
Okmart 芳苑上林店,04-700-1691,彰化縣,芳苑鄉,上林路路上段430號1-3樓,,
Okmart 彰化二水店,04-700-3745,彰化縣,二水鄉,光文路9號1樓,,
Okmart 南投南鄉店,04-9600-3546,南投縣,南投市,南鄉路377.379號,,
Okmart 南投南雲店,04-9600-3548,南投縣,南投市,大庄路201-1號,,
Okmart 南投環鴻門市,04-9600-3702,南投縣,南投市,工業路330號,,
Okmart 南投僑建店,04-9600-3613,南投縣,南投市,彰南路３段802、804號,,
Okmart 草屯敦和店,04-9600-3637,南投縣,草屯鎮,敦和路47號1樓,,
Okmart 草屯中興店,04-9600-3543,南投縣,草屯鎮,中興路210號,,
Okmart 草屯虎山店,04-9600-3716,南投縣,草屯鎮,新生東路1號,,
Okmart 南投碧興店,04-9600-3581,南投縣,草屯鎮,碧興路１段3號,,
Okmart 南投國姓店,04-9600-3597,南投縣,國姓鄉,中興路184號1樓,,
Okmart 埔里信義店,04-9600-3707,南投縣,埔里鎮,信義路961號1樓,,
Okmart 暨大附中門市,04-9600-3522,南投縣,埔里鎮,鐵山路1-6號(樂群樓),,
Okmart 名間松嶺店,04-9600-3553,南投縣,名間鄉,松嶺街288號1樓,,
Okmart 岳崗營區門市,04-9600-3507,南投縣,集集鎮,龍泉巷15號1樓,,
Okmart 竹山秀傳門市,04-9600-3633,南投縣,竹山鎮,集山路２段75號1樓,,
Okmart 雲林土庫店,05-700-3796,雲林縣,土庫鎮,中山路33號(雲林土庫店),,
Okmart 雲林監理站門市,05-700-3780,雲林縣,斗六市,雲林路２段411號1樓,,
Okmart 雲林瑞農店,05-700-3650,雲林縣,林內鄉,瑞農10號1樓,,
Okmart 彰基雲林門市,05-700-3906,雲林縣,西螺鎮,市場南路375號1樓,,
Okmart 北港醫院門市,05-700-3853,雲林縣,北港鎮,新德路123號B1,,
Okmart 雲林四湖店,05-700-3805,雲林縣,四湖鄉,中正路345號,,
Okmart 民雄山中店,05-310-3785,嘉義縣,民雄鄉,山中村牛斗山209號1樓,,
Okmart 嘉義南華店,05-310-3508,嘉義縣,大林鎮,頂員林8-11號,,
Okmart 大林佳能門市,05-310-3719,嘉義縣,大林鎮,大埔美園區一路46號,,
Okmart 大林崇仁門市,05-310-3597,嘉義縣,大林鎮,大湖1之10號,,
Okmart 台南高商門市,06-602-7753,台南市,南區,健康路１段327號1樓(103教室),,
Okmart 台南開元店,06-602-7487,台南市,北區,開元路485巷37.39號1樓,,
Okmart 台南高工門市,06-602-7355,台南市,永康區,中山南路193號,,
Okmart 台鐵大橋門市,06-602-5957,台南市,永康區,中華路835號(大橋車站),,
Okmart 歸仁媽廟店,06-602-5005,台南市,歸仁區,和順路１段1號1樓,,
Okmart 台南官田店,06-602-0210,台南市,官田區,南廍32號1樓,,
Okmart 麻豆監理站門市,06-602-6145,台南市,麻豆區,新生北路551號(行政大樓1樓),,
Okmart 台鐵善化門市,06-602-5016,台南市,善化區,中山路1號,,
Okmart 高雄大同店,07-963-0549,高雄市,前金區,大同一路202號1樓,,
Okmart 高雄駁二藝術店,07-963-5442,高雄市,鹽埕區,大義街21號,,
Okmart 高雄府北店,07-963-1070,高雄市,鹽埕區,府北路32號1樓,,
Okmart 鼓山西藏店,07-963-0548,高雄市,鼓山區,西藏街300號,,
Okmart 鼓山青泉店,07-963-1311,高雄市,鼓山區,鼓山三路13-1號1樓(+2樓部分隔間),,
Okmart 高雄西子灣店,07-963-1368,高雄市,鼓山區,哨船街41號一樓,,
Okmart 高雄建順店,07-963-0997,高雄市,三民區,建德路51、53號1樓,,
Okmart 高雄莊敬店,07-963-1046,高雄市,三民區,莊敬路146號,,
Okmart 高雄大豐店,07-963-3272,高雄市,三民區,大豐二路90.92號1樓,,
Okmart 高雄高賓門市,07-963-5464,高雄市,三民區,本館路600巷20號(家屬休息室),,
Okmart 苓雅監理站門市,07-963-0167,高雄市,三民區,建國一路454號1樓,,
Okmart 恩智浦門市,07-963-5211,高雄市,楠梓區,經五路十號地下一樓,,
Okmart 楠梓楠陽店,07-963-1420,高雄市,楠梓區,楠陽路140號,,
Okmart 楠梓日月光店,07-963-7161,高雄市,楠梓區,科技路2號,,
Okmart 楠梓華泰門市,07-963-0046,高雄市,楠梓區,楠梓加工出口區東三街16號,,
Okmart 高雄市監理門市,07-963-1281,高雄市,楠梓區,德民路71號1樓(行政大樓1樓北側),,
Okmart 小港中鋼店,07-963-0292,高雄市,小港區,大業北路146號1樓,,
Okmart 高雄台船門市,07-963-0814,高雄市,小港區,中鋼路3號,,
Okmart 左營南碼頭門市,07-963-3915,高雄市,左營區,介壽路20號1樓,,
Okmart 台鐵岡山門市,07-963-8213,高雄市,岡山區,岡燕路111號,,
Okmart 路竹中和店,07-696-3785,高雄市,路竹區,中和街150號1樓右側兩格,,
Okmart 鳳山瑞春店,07-963-1848,高雄市,鳳山區,瑞春街46號1樓,,
Okmart 鳳山鳳東店,07-963-1719,高雄市,鳳山區,鳳東路2號1樓,,
Okmart 高雄監理所門市,07-722-6950,高雄市,鳳山區,武營路361號,,
Okmart 大寮仁德店,07-963-7190,高雄市,大寮區,仁德路118號1樓,,
Okmart 大寮陽明店,07-963-1741,高雄市,大寮區,內厝路281號1樓,,
Okmart 大寮三隆店,07-963-3150,高雄市,大寮區,三隆路486號1樓,,
Okmart 旗山旗楠店,07-963-1691,高雄市,旗山區,旗南三路167-31號,,
Okmart 屏東高中門市,08-810-3690,屏東縣,屏東市,忠孝路231號1樓,,
Okmart 屏東監理站門市,08-810-3805,屏東縣,屏東市,忠孝路222號,,
Okmart 屏東麟洛店,08-810-3956,屏東縣,麟洛鄉,民族路120號1+2樓,,
Okmart 屏東萬丹店,08-810-3808,屏東縣,萬丹鄉,萬丹路三段2、6號1樓,,
Okmart 東港東隆店,08-810-3682,屏東縣,東港鎮,光復路３段187號1樓,,
Okmart 宜蘭神農店,03-905-5250,宜蘭縣,宜蘭市,神農路一段2號1樓,,
Okmart 宜蘭權新店,03-905-9710,宜蘭縣,宜蘭市,民權新路297號1樓,,
Okmart 宜蘭思源店,03-905-5190,宜蘭縣,宜蘭市,女中路３段180號1樓,,
Okmart 宜蘭東港店,03-905-5469,宜蘭縣,宜蘭市,東港路2段365號1樓,,
Okmart 宜蘭中福店,03-905-5089,宜蘭縣,宜蘭市,中山路５段339號1樓,,
Okmart 宜蘭東門店,03-905-5444,宜蘭縣,宜蘭市,聖後街106號1樓,,
Okmart 礁溪湯圍店,03-905-5230,宜蘭縣,礁溪鄉,仁愛路52號1樓,,
Okmart 礁溪德陽店,03-905-5126,宜蘭縣,礁溪鄉,德陽路92號1樓,,
Okmart 宜蘭中道門市,03-905-5355,宜蘭縣,壯圍鄉,中央路３段312巷7號,,
Okmart 羅東天祥店,03-905-5039,宜蘭縣,羅東鎮,天祥路95、97號ㄧ樓,,
Okmart 羅東集祥店,03-905-5113,宜蘭縣,羅東鎮,天津路6號1樓,,
Okmart 三星耕莘門市,03-905-5221,宜蘭縣,三星鄉,健富路２段407號,,
Okmart 紅柴林營區門市,03-905-5009,宜蘭縣,三星鄉,貴林路二段2號,,
Okmart 五結國民店,03-905-5359,宜蘭縣,五結鄉,五結中路２段361巷1號1樓,,
Okmart 五結協和店,03-905-5340,宜蘭縣,五結鄉,五結路２段317號1樓,,
Okmart 宜蘭監理站門市,03-905-5212,宜蘭縣,五結鄉,中正路２段9號1樓,,
Okmart 冬山永清店,03-905-5103,宜蘭縣,冬山鄉,永興路２段103號,,
Okmart 冬山香中店,03-905-5200,宜蘭縣,冬山鄉,香中路279、281號1樓,,
Okmart 蘇澳蘇港店,03-905-9751,宜蘭縣,蘇澳鎮,蘇港路397號、399號1樓,,
Okmart 蘇澳福德店,03-905-5312,宜蘭縣,蘇澳鎮,福德路320號1樓,,
Okmart 花蓮女中門市,03-805-3711,花蓮縣,花蓮市,菁華街2號,,
Okmart 空軍南埔門市,03-805-3758,花蓮縣,吉安鄉,中正路２段306號,,
